original_recipe_id,mapped_recipe_id
378973,165244
378974,165245
378975,165246
378976,165247
378977,165248
378979,165249
378988,165250
378989,165251
378991,165252
378992,165253
378994,165254
378995,165255
378996,165256
378998,165257
378999,165258
379000,165259
379004,165260
379006,165261
379007,165262
379008,165263
379009,165264
379011,165265
379013,165266
379016,165267
379020,165268
379021,165269
379022,165270
379025,165271
379026,165272
379027,165273
379028,165274
379029,165275
379030,165276
379031,165277
379032,165278
379034,165279
379035,165280
379037,165281
379038,165282
379042,165283
379043,165284
379044,165285
379045,165286
379047,165287
379048,165288
379049,165289
379050,165290
379052,165291
379053,165292
379054,165293
379055,165294
379056,165295
379059,165296
379060,165297
379062,165298
379063,165299
379064,165300
379065,165301
379069,165302
379071,165303
379073,165304
379075,165305
379076,165306
379077,165307
379078,165308
379079,165309
379091,165310
379092,165311
379093,165312
379094,165313
379095,165314
379096,165315
379104,165316
379106,165317
379110,165318
379112,165319
379113,165320
379114,165321
379116,165322
379117,165323
379118,165324
379119,165325
379120,165326
379121,165327
379123,165328
379125,165329
379127,165330
379128,165331
379130,165332
379132,165333
379133,165334
379135,165335
379136,165336
379137,165337
379138,165338
379139,165339
379142,165340
379143,165341
379145,165342
379146,165343
379148,165344
379149,165345
379155,165346
379159,165347
379160,165348
379163,165349
379165,165350
379166,165351
379168,165352
379169,165353
379171,165354
379172,165355
379176,165356
379178,165357
379179,165358
379181,165359
379187,165360
379189,165361
379192,165362
379194,165363
379195,165364
379196,165365
379197,165366
379198,165367
379203,165368
379204,165369
379205,165370
379206,165371
379209,165372
379211,165373
379214,165374
379217,165375
379221,165376
379222,165377
379226,165378
379231,165379
379233,165380
379239,165381
379240,165382
379243,165383
379244,165384
379246,165385
379247,165386
379248,165387
379250,165388
379255,165389
379263,165390
379267,165391
379269,165392
379275,165393
379277,165394
379279,165395
379282,165396
379284,165397
379285,165398
379287,165399
379288,165400
379289,165401
379290,165402
379291,165403
379292,165404
379293,165405
379296,165406
379297,165407
379298,165408
379300,165409
379302,165410
379303,165411
379304,165412
379305,165413
379307,165414
379308,165415
379311,165416
379313,165417
379315,165418
379319,165419
379320,165420
379321,165421
379322,165422
379323,165423
379325,165424
379327,165425
379328,165426
379330,165427
379332,165428
379334,165429
379335,165430
379336,165431
379337,165432
379339,165433
379340,165434
379341,165435
379342,165436
379343,165437
379344,165438
379346,165439
379352,165440
379354,165441
379365,165442
379367,165443
379368,165444
379370,165445
379372,165446
379373,165447
379374,165448
379375,165449
379377,165450
379378,165451
379379,165452
379380,165453
379381,165454
379382,165455
379383,165456
379384,165457
379395,165458
379398,165459
379399,165460
379401,165461
379403,165462
379404,165463
379407,165464
379409,165465
379410,165466
379412,165467
379413,165468
379414,165469
379416,165470
379418,165471
379422,165472
379425,165473
379426,165474
379427,165475
379429,165476
379430,165477
379431,165478
379432,165479
379434,165480
379437,165481
379438,165482
379439,165483
379440,165484
379443,165485
379444,165486
379447,165487
379448,165488
379450,165489
379451,165490
379452,165491
379455,165492
379462,165493
379464,165494
379465,165495
379466,165496
379471,165497
379472,165498
379473,165499
379474,165500
379477,165501
379481,165502
379483,165503
379485,165504
379486,165505
379487,165506
379489,165507
379491,165508
379494,165509
379495,165510
379496,165511
379499,165512
379500,165513
379503,165514
379505,165515
379506,165516
379512,165517
379513,165518
379514,165519
379515,165520
379516,165521
379517,165522
379518,165523
379520,165524
379523,165525
379524,165526
379527,165527
379528,165528
379531,165529
379532,165530
379533,165531
379534,165532
379537,165533
379538,165534
379544,165535
379545,165536
379546,165537
379547,165538
379548,165539
379550,165540
379552,165541
379554,165542
379556,165543
379559,165544
379560,165545
379564,165546
379567,165547
379568,165548
379569,165549
379570,165550
379571,165551
379572,165552
379573,165553
379574,165554
379575,165555
379578,165556
379579,165557
379581,165558
379582,165559
379584,165560
379585,165561
379589,165562
379590,165563
379591,165564
379592,165565
379593,165566
379594,165567
379595,165568
379596,165569
379597,165570
379598,165571
379599,165572
379603,165573
379604,165574
379607,165575
379608,165576
379610,165577
379611,165578
379612,165579
379613,165580
379614,165581
379615,165582
379617,165583
379621,165584
379628,165585
379631,165586
379641,165587
379642,165588
379644,165589
379649,165590
379650,165591
379656,165592
379662,165593
379663,165594
379670,165595
379672,165596
379673,165597
379675,165598
379680,165599
379682,165600
379684,165601
379687,165602
379688,165603
379691,165604
379692,165605
379696,165606
379697,165607
379698,165608
379699,165609
379703,165610
379704,165611
379707,165612
379710,165613
379715,165614
379717,165615
379718,165616
379719,165617
379720,165618
379725,165619
379726,165620
379727,165621
379728,165622
379730,165623
379731,165624
379733,165625
379734,165626
379741,165627
379742,165628
379749,165629
379750,165630
379752,165631
379753,165632
379755,165633
379757,165634
379758,165635
379759,165636
379760,165637
379761,165638
379763,165639
379766,165640
379767,165641
379770,165642
379773,165643
379774,165644
379775,165645
379779,165646
379780,165647
379781,165648
379782,165649
379783,165650
379789,165651
379790,165652
379791,165653
379794,165654
379798,165655
379801,165656
379802,165657
379803,165658
379804,165659
379807,165660
379808,165661
379809,165662
379812,165663
379817,165664
379818,165665
379821,165666
379826,165667
379827,165668
379829,165669
379830,165670
379831,165671
379834,165672
379835,165673
379837,165674
379840,165675
379841,165676
379845,165677
379846,165678
379847,165679
379849,165680
379852,165681
379853,165682
379857,165683
379863,165684
379866,165685
379867,165686
379868,165687
379869,165688
379872,165689
379873,165690
379876,165691
379879,165692
379880,165693
379882,165694
379883,165695
379884,165696
379890,165697
379891,165698
379893,165699
379897,165700
379898,165701
379902,165702
379905,165703
379907,165704
379908,165705
379909,165706
379913,165707
379917,165708
379918,165709
379920,165710
379921,165711
379923,165712
379924,165713
379926,165714
379930,165715
379931,165716
379932,165717
379934,165718
379935,165719
379938,165720
379940,165721
379944,165722
379945,165723
379947,165724
379953,165725
379955,165726
379956,165727
379957,165728
379958,165729
379959,165730
379961,165731
379962,165732
379963,165733
379964,165734
379965,165735
379966,165736
379967,165737
379969,165738
379970,165739
379974,165740
379976,165741
379979,165742
379980,165743
379982,165744
379986,165745
379987,165746
379988,165747
379989,165748
379990,165749
379994,165750
379995,165751
379996,165752
379998,165753
380001,165754
380002,165755
380003,165756
380005,165757
380006,165758
380008,165759
380011,165760
380016,165761
380019,165762
380022,165763
380023,165764
380025,165765
380027,165766
380029,165767
380031,165768
380033,165769
380034,165770
380038,165771
380040,165772
380043,165773
380048,165774
380052,165775
380056,165776
380061,165777
380065,165778
380066,165779
380067,165780
380068,165781
380069,165782
380070,165783
380072,165784
380074,165785
380075,165786
380076,165787
380078,165788
380081,165789
380082,165790
380083,165791
380085,165792
380086,165793
380088,165794
380089,165795
380092,165796
380098,165797
380099,165798
380103,165799
380105,165800
380106,165801
380107,165802
380109,165803
380110,165804
380112,165805
380113,165806
380115,165807
380118,165808
380124,165809
380125,165810
380126,165811
380129,165812
380134,165813
380135,165814
380136,165815
380137,165816
380139,165817
380140,165818
380144,165819
380146,165820
380147,165821
380149,165822
380150,165823
380152,165824
380153,165825
380155,165826
380156,165827
380157,165828
380158,165829
380159,165830
380160,165831
380165,165832
380171,165833
380173,165834
380175,165835
380185,165836
380186,165837
380190,165838
380192,165839
380193,165840
380196,165841
380197,165842
380198,165843
380199,165844
380200,165845
380201,165846
380203,165847
380204,165848
380205,165849
380207,165850
380208,165851
380209,165852
380210,165853
380211,165854
380212,165855
380216,165856
380217,165857
380219,165858
380220,165859
380221,165860
380222,165861
380223,165862
380227,165863
380229,165864
380231,165865
380234,165866
380235,165867
380236,165868
380237,165869
380238,165870
380239,165871
380240,165872
380242,165873
380243,165874
380244,165875
380246,165876
380247,165877
380255,165878
380256,165879
380258,165880
380259,165881
380261,165882
380263,165883
380264,165884
380265,165885
380266,165886
380268,165887
380272,165888
380273,165889
380274,165890
380277,165891
380281,165892
380284,165893
380285,165894
380286,165895
380287,165896
380290,165897
380294,165898
380296,165899
380297,165900
380298,165901
380299,165902
380304,165903
380305,165904
380309,165905
380310,165906
380316,165907
380317,165908
380318,165909
380319,165910
380322,165911
380324,165912
380329,165913
380332,165914
380333,165915
380334,165916
380336,165917
380337,165918
380340,165919
380341,165920
380342,165921
380343,165922
380345,165923
380346,165924
380349,165925
380351,165926
380352,165927
380355,165928
380356,165929
380357,165930
380358,165931
380359,165932
380361,165933
380364,165934
380368,165935
380369,165936
380372,165937
380374,165938
380376,165939
380377,165940
380378,165941
380380,165942
380384,165943
380385,165944
380387,165945
380389,165946
380390,165947
380391,165948
380392,165949
380393,165950
380394,165951
380395,165952
380396,165953
380397,165954
380398,165955
380399,165956
380401,165957
380402,165958
380403,165959
380406,165960
380407,165961
380408,165962
380412,165963
380413,165964
380414,165965
380415,165966
380417,165967
380418,165968
380419,165969
380420,165970
380421,165971
380422,165972
380423,165973
380424,165974
380425,165975
380427,165976
380433,165977
380435,165978
380437,165979
380439,165980
380440,165981
380441,165982
380442,165983
380443,165984
380445,165985
380447,165986
380449,165987
380451,165988
380453,165989
380454,165990
380456,165991
380461,165992
380462,165993
380464,165994
380465,165995
380468,165996
380470,165997
380472,165998
380475,165999
380480,166000
380482,166001
380484,166002
380485,166003
380487,166004
380490,166005
380494,166006
380496,166007
380498,166008
380500,166009
380503,166010
380508,166011
380516,166012
380526,166013
380529,166014
380530,166015
380531,166016
380532,166017
380534,166018
380535,166019
380539,166020
380542,166021
380545,166022
380549,166023
380552,166024
380556,166025
380557,166026
380559,166027
380563,166028
380564,166029
380566,166030
380569,166031
380570,166032
380571,166033
380573,166034
380577,166035
380579,166036
380582,166037
380584,166038
380585,166039
380586,166040
380590,166041
380592,166042
380595,166043
380597,166044
380598,166045
380601,166046
380603,166047
380604,166048
380605,166049
380607,166050
380611,166051
380613,166052
380614,166053
380616,166054
380618,166055
380620,166056
380622,166057
380623,166058
380625,166059
380627,166060
380629,166061
380632,166062
380634,166063
380637,166064
380638,166065
380640,166066
380643,166067
380644,166068
380645,166069
380648,166070
380650,166071
380652,166072
380654,166073
380655,166074
380660,166075
380661,166076
380663,166077
380667,166078
380668,166079
380671,166080
380674,166081
380677,166082
380679,166083
380681,166084
380683,166085
380684,166086
380685,166087
380687,166088
380690,166089
380692,166090
380693,166091
380694,166092
380697,166093
380704,166094
380707,166095
380711,166096
380716,166097
380717,166098
380718,166099
380719,166100
380720,166101
380721,166102
380722,166103
380723,166104
380725,166105
380726,166106
380727,166107
380729,166108
380735,166109
380738,166110
380740,166111
380742,166112
380744,166113
380747,166114
380748,166115
380752,166116
380754,166117
380755,166118
380756,166119
380758,166120
380760,166121
380761,166122
380763,166123
380765,166124
380768,166125
380771,166126
380773,166127
380774,166128
380778,166129
380779,166130
380782,166131
380787,166132
380788,166133
380789,166134
380791,166135
380793,166136
380794,166137
380795,166138
380798,166139
380804,166140
380806,166141
380807,166142
380809,166143
380814,166144
380815,166145
380819,166146
380820,166147
380821,166148
380826,166149
380828,166150
380829,166151
380830,166152
380832,166153
380836,166154
380839,166155
380842,166156
380843,166157
380844,166158
380846,166159
380851,166160
380854,166161
380856,166162
380857,166163
380863,166164
380864,166165
380865,166166
380866,166167
380867,166168
380869,166169
380871,166170
380872,166171
380875,166172
380876,166173
380878,166174
380879,166175
380881,166176
380883,166177
380884,166178
380885,166179
380886,166180
380887,166181
380890,166182
380891,166183
380893,166184
380894,166185
380900,166186
380906,166187
380907,166188
380908,166189
380909,166190
380917,166191
380918,166192
380919,166193
380922,166194
380923,166195
380924,166196
380925,166197
380926,166198
380930,166199
380933,166200
380936,166201
380937,166202
380938,166203
380939,166204
380940,166205
380941,166206
380942,166207
380943,166208
380944,166209
380945,166210
380946,166211
380950,166212
380951,166213
380953,166214
380954,166215
380957,166216
380960,166217
380961,166218
380966,166219
380972,166220
380973,166221
380975,166222
380980,166223
380990,166224
380991,166225
380992,166226
380993,166227
380996,166228
380997,166229
380999,166230
381002,166231
381007,166232
381009,166233
381010,166234
381011,166235
381014,166236
381016,166237
381019,166238
381021,166239
381023,166240
381025,166241
381029,166242
381030,166243
381031,166244
381035,166245
381037,166246
381039,166247
381043,166248
381048,166249
381053,166250
381054,166251
381057,166252
381059,166253
381063,166254
381064,166255
381066,166256
381071,166257
381074,166258
381075,166259
381078,166260
381081,166261
381082,166262
381083,166263
381084,166264
381085,166265
381088,166266
381090,166267
381092,166268
381094,166269
381096,166270
381097,166271
381098,166272
381100,166273
381101,166274
381102,166275
381103,166276
381104,166277
381107,166278
381109,166279
381112,166280
381113,166281
381115,166282
381117,166283
381118,166284
381120,166285
381121,166286
381122,166287
381123,166288
381125,166289
381127,166290
381128,166291
381132,166292
381133,166293
381138,166294
381140,166295
381141,166296
381143,166297
381144,166298
381156,166299
381157,166300
381158,166301
381159,166302
381160,166303
381163,166304
381164,166305
381165,166306
381166,166307
381170,166308
381176,166309
381177,166310
381178,166311
381180,166312
381182,166313
381183,166314
381185,166315
381186,166316
381188,166317
381189,166318
381190,166319
381191,166320
381193,166321
381194,166322
381196,166323
381198,166324
381202,166325
381203,166326
381206,166327
381207,166328
381209,166329
381211,166330
381212,166331
381216,166332
381218,166333
381223,166334
381225,166335
381226,166336
381228,166337
381230,166338
381231,166339
381232,166340
381237,166341
381238,166342
381239,166343
381240,166344
381244,166345
381248,166346
381249,166347
381250,166348
381251,166349
381252,166350
381253,166351
381254,166352
381256,166353
381259,166354
381260,166355
381264,166356
381265,166357
381267,166358
381269,166359
381273,166360
381276,166361
381284,166362
381285,166363
381286,166364
381288,166365
381291,166366
381297,166367
381302,166368
381306,166369
381308,166370
381311,166371
381314,166372
381317,166373
381318,166374
381320,166375
381321,166376
381323,166377
381327,166378
381328,166379
381330,166380
381334,166381
381336,166382
381339,166383
381343,166384
381344,166385
381346,166386
381347,166387
381350,166388
381352,166389
381353,166390
381355,166391
381357,166392
381360,166393
381364,166394
381368,166395
381372,166396
381373,166397
381375,166398
381376,166399
381378,166400
381379,166401
381380,166402
381381,166403
381382,166404
381383,166405
381385,166406
381386,166407
381388,166408
381389,166409
381391,166410
381393,166411
381394,166412
381396,166413
381397,166414
381398,166415
381399,166416
381400,166417
381403,166418
381408,166419
381412,166420
381414,166421
381415,166422
381417,166423
381418,166424
381425,166425
381428,166426
381429,166427
381431,166428
381432,166429
381435,166430
381436,166431
381443,166432
381453,166433
381454,166434
381455,166435
381456,166436
381458,166437
381459,166438
381460,166439
381461,166440
381463,166441
381465,166442
381467,166443
381469,166444
381471,166445
381474,166446
381476,166447
381478,166448
381479,166449
381482,166450
381483,166451
381485,166452
381487,166453
381489,166454
381490,166455
381493,166456
381495,166457
381496,166458
381498,166459
381499,166460
381500,166461
381502,166462
381503,166463
381504,166464
381507,166465
381511,166466
381513,166467
381517,166468
381522,166469
381525,166470
381526,166471
381527,166472
381528,166473
381530,166474
381531,166475
381536,166476
381539,166477
381546,166478
381552,166479
381556,166480
381559,166481
381573,166482
381574,166483
381575,166484
381577,166485
381578,166486
381579,166487
381581,166488
381582,166489
381583,166490
381584,166491
381585,166492
381587,166493
381588,166494
381590,166495
381591,166496
381592,166497
381593,166498
381596,166499
381600,166500
381607,166501
381608,166502
381609,166503
381610,166504
381612,166505
381613,166506
381614,166507
381619,166508
381621,166509
381626,166510
381629,166511
381630,166512
381634,166513
381635,166514
381638,166515
381639,166516
381640,166517
381642,166518
381644,166519
381645,166520
381652,166521
381653,166522
381654,166523
381657,166524
381658,166525
381661,166526
381663,166527
381666,166528
381676,166529
381677,166530
381679,166531
381681,166532
381682,166533
381683,166534
381685,166535
381686,166536
381687,166537
381689,166538
381693,166539
381696,166540
381697,166541
381702,166542
381703,166543
381709,166544
381713,166545
381717,166546
381719,166547
381721,166548
381724,166549
381726,166550
381728,166551
381732,166552
381734,166553
381735,166554
381737,166555
381739,166556
381742,166557
381743,166558
381745,166559
381750,166560
381754,166561
381756,166562
381757,166563
381768,166564
381770,166565
381771,166566
381772,166567
381775,166568
381778,166569
381779,166570
381780,166571
381781,166572
381782,166573
381783,166574
381787,166575
381788,166576
381797,166577
381801,166578
381803,166579
381804,166580
381806,166581
381808,166582
381809,166583
381813,166584
381814,166585
381816,166586
381817,166587
381818,166588
381825,166589
381830,166590
381833,166591
381834,166592
381835,166593
381836,166594
381839,166595
381842,166596
381843,166597
381844,166598
381845,166599
381848,166600
381852,166601
381853,166602
381856,166603
381857,166604
381858,166605
381860,166606
381861,166607
381862,166608
381863,166609
381864,166610
381869,166611
381871,166612
381874,166613
381877,166614
381878,166615
381880,166616
381887,166617
381898,166618
381904,166619
381906,166620
381910,166621
381911,166622
381913,166623
381914,166624
381916,166625
381919,166626
381924,166627
381930,166628
381937,166629
381941,166630
381944,166631
381947,166632
381948,166633
381949,166634
381951,166635
381952,166636
381953,166637
381954,166638
381956,166639
381959,166640
381963,166641
381964,166642
381967,166643
381976,166644
381979,166645
381981,166646
381983,166647
381984,166648
381986,166649
381987,166650
381988,166651
381989,166652
381990,166653
381991,166654
381992,166655
381994,166656
381997,166657
381998,166658
381999,166659
382000,166660
382004,166661
382005,166662
382006,166663
382007,166664
382010,166665
382011,166666
382015,166667
382017,166668
382018,166669
382019,166670
382021,166671
382022,166672
382024,166673
382032,166674
382033,166675
382034,166676
382035,166677
382042,166678
382043,166679
382045,166680
382047,166681
382049,166682
382056,166683
382057,166684
382066,166685
382067,166686
382072,166687
382073,166688
382075,166689
382076,166690
382079,166691
382080,166692
382081,166693
382083,166694
382084,166695
382088,166696
382091,166697
382092,166698
382093,166699
382095,166700
382096,166701
382097,166702
382100,166703
382102,166704
382103,166705
382104,166706
382105,166707
382106,166708
382107,166709
382108,166710
382112,166711
382113,166712
382114,166713
382115,166714
382116,166715
382118,166716
382120,166717
382121,166718
382123,166719
382124,166720
382125,166721
382126,166722
382127,166723
382128,166724
382129,166725
382130,166726
382131,166727
382132,166728
382133,166729
382135,166730
382138,166731
382139,166732
382140,166733
382141,166734
382142,166735
382144,166736
382146,166737
382147,166738
382148,166739
382149,166740
382150,166741
382151,166742
382154,166743
382155,166744
382156,166745
382164,166746
382168,166747
382174,166748
382175,166749
382178,166750
382179,166751
382186,166752
382188,166753
382190,166754
382191,166755
382195,166756
382196,166757
382197,166758
382198,166759
382200,166760
382206,166761
382208,166762
382210,166763
382213,166764
382215,166765
382216,166766
382218,166767
382219,166768
382221,166769
382222,166770
382227,166771
382229,166772
382237,166773
382241,166774
382244,166775
382245,166776
382246,166777
382250,166778
382251,166779
382253,166780
382260,166781
382261,166782
382267,166783
382268,166784
382269,166785
382270,166786
382271,166787
382273,166788
382274,166789
382275,166790
382278,166791
382279,166792
382280,166793
382281,166794
382286,166795
382294,166796
382295,166797
382296,166798
382297,166799
382299,166800
382301,166801
382303,166802
382306,166803
382307,166804
382309,166805
382310,166806
382315,166807
382316,166808
382318,166809
382319,166810
382322,166811
382323,166812
382324,166813
382325,166814
382329,166815
382330,166816
382333,166817
382335,166818
382336,166819
382338,166820
382342,166821
382343,166822
382344,166823
382347,166824
382350,166825
382352,166826
382359,166827
382360,166828
382361,166829
382363,166830
382364,166831
382370,166832
382371,166833
382374,166834
382375,166835
382377,166836
382378,166837
382379,166838
382380,166839
382383,166840
382385,166841
382386,166842
382390,166843
382393,166844
382394,166845
382395,166846
382398,166847
382401,166848
382402,166849
382406,166850
382407,166851
382411,166852
382415,166853
382417,166854
382419,166855
382421,166856
382423,166857
382424,166858
382427,166859
382430,166860
382431,166861
382435,166862
382437,166863
382439,166864
382440,166865
382441,166866
382442,166867
382448,166868
382449,166869
382451,166870
382458,166871
382460,166872
382462,166873
382463,166874
382464,166875
382466,166876
382467,166877
382470,166878
382473,166879
382475,166880
382476,166881
382478,166882
382480,166883
382483,166884
382484,166885
382485,166886
382488,166887
382489,166888
382490,166889
382491,166890
382493,166891
382494,166892
382497,166893
382498,166894
382503,166895
382523,166896
382528,166897
382536,166898
382539,166899
382548,166900
382549,166901
382551,166902
382552,166903
382555,166904
382558,166905
382559,166906
382567,166907
382568,166908
382570,166909
382574,166910
382575,166911
382577,166912
382578,166913
382580,166914
382581,166915
382583,166916
382584,166917
382585,166918
382590,166919
382594,166920
382595,166921
382597,166922
382599,166923
382600,166924
382601,166925
382604,166926
382605,166927
382607,166928
382611,166929
382614,166930
382615,166931
382616,166932
382619,166933
382621,166934
382627,166935
382630,166936
382631,166937
382641,166938
382642,166939
382643,166940
382647,166941
382648,166942
382650,166943
382651,166944
382655,166945
382657,166946
382658,166947
382659,166948
382663,166949
382666,166950
382673,166951
382675,166952
382676,166953
382678,166954
382679,166955
382681,166956
382682,166957
382683,166958
382690,166959
382696,166960
382700,166961
382701,166962
382703,166963
382706,166964
382707,166965
382708,166966
382709,166967
382711,166968
382713,166969
382714,166970
382721,166971
382722,166972
382723,166973
382724,166974
382726,166975
382727,166976
382731,166977
382732,166978
382733,166979
382734,166980
382735,166981
382740,166982
382744,166983
382746,166984
382748,166985
382749,166986
382750,166987
382752,166988
382753,166989
382759,166990
382760,166991
382762,166992
382764,166993
382767,166994
382772,166995
382773,166996
382774,166997
382775,166998
382776,166999
382777,167000
382782,167001
382783,167002
382784,167003
382789,167004
382790,167005
382792,167006
382795,167007
382801,167008
382802,167009
382819,167010
382823,167011
382825,167012
382830,167013
382833,167014
382835,167015
382836,167016
382837,167017
382838,167018
382839,167019
382840,167020
382841,167021
382843,167022
382844,167023
382845,167024
382846,167025
382847,167026
382848,167027
382861,167028
382867,167029
382868,167030
382870,167031
382871,167032
382874,167033
382875,167034
382876,167035
382881,167036
382883,167037
382884,167038
382885,167039
382886,167040
382888,167041
382889,167042
382891,167043
382894,167044
382897,167045
382900,167046
382905,167047
382906,167048
382907,167049
382909,167050
382910,167051
382911,167052
382912,167053
382914,167054
382915,167055
382916,167056
382920,167057
382924,167058
382928,167059
382930,167060
382931,167061
382943,167062
382944,167063
382952,167064
382953,167065
382955,167066
382956,167067
382959,167068
382961,167069
382970,167070
382972,167071
382977,167072
382978,167073
382980,167074
382984,167075
382986,167076
382988,167077
382990,167078
382991,167079
382993,167080
382998,167081
383004,167082
383007,167083
383010,167084
383012,167085
383014,167086
383015,167087
383016,167088
383018,167089
383020,167090
383023,167091
383024,167092
383025,167093
383026,167094
383027,167095
383028,167096
383029,167097
383032,167098
383034,167099
383036,167100
383038,167101
383039,167102
383041,167103
383043,167104
383044,167105
383046,167106
383048,167107
383054,167108
383057,167109
383061,167110
383069,167111
383070,167112
383071,167113
383072,167114
383074,167115
383075,167116
383077,167117
383078,167118
383080,167119
383081,167120
383084,167121
383085,167122
383088,167123
383092,167124
383094,167125
383097,167126
383102,167127
383103,167128
383106,167129
383111,167130
383112,167131
383113,167132
383117,167133
383120,167134
383121,167135
383122,167136
383124,167137
383125,167138
383127,167139
383129,167140
383131,167141
383132,167142
383134,167143
383135,167144
383136,167145
383138,167146
383139,167147
383140,167148
383143,167149
383144,167150
383146,167151
383148,167152
383152,167153
383154,167154
383157,167155
383160,167156
383168,167157
383169,167158
383171,167159
383173,167160
383175,167161
383176,167162
383183,167163
383187,167164
383190,167165
383191,167166
383193,167167
383195,167168
383196,167169
383197,167170
383198,167171
383199,167172
383200,167173
383201,167174
383202,167175
383203,167176
383206,167177
383207,167178
383208,167179
383209,167180
383210,167181
383212,167182
383215,167183
383216,167184
383219,167185
383222,167186
383223,167187
383224,167188
383225,167189
383227,167190
383228,167191
383234,167192
383235,167193
383236,167194
383237,167195
383238,167196
383243,167197
383244,167198
383245,167199
383251,167200
383252,167201
383254,167202
383255,167203
383258,167204
383259,167205
383261,167206
383263,167207
383264,167208
383267,167209
383274,167210
383276,167211
383282,167212
383283,167213
383284,167214
383286,167215
383287,167216
383288,167217
383289,167218
383292,167219
383294,167220
383295,167221
383298,167222
383302,167223
383303,167224
383307,167225
383315,167226
383320,167227
383322,167228
383324,167229
383326,167230
383329,167231
383335,167232
383336,167233
383337,167234
383338,167235
383340,167236
383348,167237
383352,167238
383353,167239
383356,167240
383357,167241
383358,167242
383359,167243
383361,167244
383363,167245
383366,167246
383369,167247
383372,167248
383376,167249
383378,167250
383382,167251
383385,167252
383389,167253
383390,167254
383394,167255
383395,167256
383399,167257
383407,167258
383408,167259
383411,167260
383416,167261
383417,167262
383422,167263
383424,167264
383425,167265
383428,167266
383430,167267
383431,167268
383432,167269
383434,167270
383437,167271
383439,167272
383443,167273
383444,167274
383448,167275
383449,167276
383450,167277
383452,167278
383453,167279
383454,167280
383456,167281
383460,167282
383467,167283
383471,167284
383478,167285
383482,167286
383483,167287
383486,167288
383488,167289
383492,167290
383493,167291
383494,167292
383496,167293
383498,167294
383501,167295
383503,167296
383509,167297
383513,167298
383514,167299
383515,167300
383517,167301
383522,167302
383523,167303
383524,167304
383528,167305
383529,167306
383532,167307
383534,167308
383536,167309
383537,167310
383538,167311
383540,167312
383545,167313
383547,167314
383551,167315
383552,167316
383554,167317
383555,167318
383557,167319
383558,167320
383559,167321
383561,167322
383569,167323
383570,167324
383571,167325
383573,167326
383576,167327
383580,167328
383587,167329
383588,167330
383589,167331
383591,167332
383593,167333
383595,167334
383596,167335
383599,167336
383601,167337
383605,167338
383606,167339
383607,167340
383612,167341
383618,167342
383619,167343
383621,167344
383622,167345
383624,167346
383626,167347
383627,167348
383631,167349
383635,167350
383636,167351
383638,167352
383639,167353
383640,167354
383641,167355
383644,167356
383645,167357
383646,167358
383647,167359
383649,167360
383651,167361
383653,167362
383656,167363
383658,167364
383659,167365
383661,167366
383663,167367
383664,167368
383668,167369
383672,167370
383673,167371
383675,167372
383678,167373
383686,167374
383687,167375
383688,167376
383690,167377
383691,167378
383692,167379
383693,167380
383696,167381
383698,167382
383700,167383
383701,167384
383702,167385
383705,167386
383706,167387
383712,167388
383713,167389
383715,167390
383716,167391
383718,167392
383721,167393
383722,167394
383723,167395
383727,167396
383729,167397
383731,167398
383734,167399
383737,167400
383738,167401
383741,167402
383742,167403
383743,167404
383744,167405
383745,167406
383749,167407
383750,167408
383751,167409
383752,167410
383753,167411
383754,167412
383756,167413
383759,167414
383760,167415
383761,167416
383764,167417
383765,167418
383766,167419
383770,167420
383773,167421
383774,167422
383775,167423
383776,167424
383783,167425
383784,167426
383786,167427
383787,167428
383789,167429
383794,167430
383795,167431
383797,167432
383799,167433
383801,167434
383807,167435
383809,167436
383811,167437
383812,167438
383814,167439
383815,167440
383818,167441
383819,167442
383820,167443
383821,167444
383822,167445
383824,167446
383826,167447
383827,167448
383828,167449
383831,167450
383836,167451
383842,167452
383843,167453
383844,167454
383847,167455
383849,167456
383850,167457
383852,167458
383854,167459
383856,167460
383858,167461
383869,167462
383871,167463
383872,167464
383873,167465
383874,167466
383875,167467
383876,167468
383878,167469
383881,167470
383885,167471
383887,167472
383888,167473
383889,167474
383892,167475
383894,167476
383895,167477
383896,167478
383897,167479
383898,167480
383900,167481
383901,167482
383902,167483
383903,167484
383905,167485
383906,167486
383907,167487
383908,167488
383909,167489
383914,167490
383917,167491
383919,167492
383920,167493
383921,167494
383922,167495
383923,167496
383924,167497
383925,167498
383927,167499
383928,167500
383931,167501
383932,167502
383933,167503
383936,167504
383937,167505
383938,167506
383939,167507
383942,167508
383943,167509
383945,167510
383946,167511
383947,167512
383951,167513
383952,167514
383953,167515
383956,167516
383957,167517
383958,167518
383960,167519
383962,167520
383964,167521
383966,167522
383967,167523
383970,167524
383972,167525
383973,167526
383974,167527
383975,167528
383976,167529
383979,167530
383981,167531
383982,167532
383990,167533
383994,167534
383996,167535
383997,167536
383999,167537
384001,167538
384002,167539
384004,167540
384007,167541
384008,167542
384010,167543
384011,167544
384013,167545
384015,167546
384016,167547
384017,167548
384018,167549
384022,167550
384023,167551
384025,167552
384027,167553
384028,167554
384029,167555
384033,167556
384034,167557
384036,167558
384037,167559
384038,167560
384040,167561
384042,167562
384049,167563
384050,167564
384052,167565
384055,167566
384057,167567
384058,167568
384064,167569
384066,167570
384069,167571
384070,167572
384071,167573
